URL: neverssl.com | Score: 18 | Entropy: 3.25163
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: watson.events.data.microsoft.com | Score: 15 | Entropy: 3.70282
URL: watson.events.data.microsoft.com | Score: 15 | Entropy: 3.70282
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: office.microsoft.com | Score: 25 | Entropy: 3.14644
URL: Kt.com | Score: 0 | Entropy: 2.58496
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: office.microsoft.com | Score: 25 | Entropy: 3.14644
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: watson.events.data.microsoft.com | Score: 15 | Entropy: 3.70282
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: watson.events.data.microsoft.com | Score: 15 | Entropy: 3.70282
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: t.com | Score: 0 | Entropy: 2.32193
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: ft.com | Score: 0 | Entropy: 2.58496
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: f.c2r.ts.cdn.office.net | Score: 15 | Entropy: 3.34446
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: ab-merchandise.opera-api.com | Score: 5 | Entropy: 3.78039
URL: self.events.data.microsoft.com | Score: 15 | Entropy: 3.73957
URL: storeedgefd.dsx.mp.microsoft.com | Score: 58 | Entropy: 3.65564
URL: sfdataservice.microsoft.com | Score: 20 | Entropy: 3.63397
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: icert.com | Score: 0 | Entropy: 2.9477
URL: login.live.com | Score: 23 | Entropy: 3.23593
URL: login.live.com | Score: 23 | Entropy: 3.23593
URL: assets.activity.windows.com | Score: 27 | Entropy: 3.63397
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: storeedgefd.dsx.mp.microsoft.com | Score: 58 | Entropy: 3.65564
URL: sfdataservice.microsoft.com | Score: 20 | Entropy: 3.63397
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: icert.com | Score: 0 | Entropy: 2.9477
URL: get.geo.opera.com | Score: 5 | Entropy: 3.13072
URL: get.geo.opera.com | Score: 5 | Entropy: 3.13072
URL: ecs.office.com | Score: 10 | Entropy: 2.89629
URL: apigtwb2c.us.dell.com | Score: 10 | Entropy: 3.97542
URL: .apis.dell.com | Score: 10 | Entropy: 3.32486
URL: ngw.dell.com | Score: 5 | Entropy: 3.25163
URL: www.entrust.net | Score: 5 | Entropy: 2.87291
URL: saservices.dell.com | Score: 10 | Entropy: 3.43162
URL: ecs.office.com | Score: 10 | Entropy: 2.89629
URL: settings-win.data.microsoft.com | Score: 38 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 38 | Entropy: 3.82453
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: storeedgefd.dsx.mp.microsoft.com | Score: 58 | Entropy: 3.65564
URL: sfdataservice.microsoft.com | Score: 20 | Entropy: 3.63397
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: icert.com | Score: 0 | Entropy: 2.9477
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: alive.github.com | Score: 10 | Entropy: 3.75
URL: github.com | Score: 10 | Entropy: 3.32193
URL: alive.github.com | Score: 10 | Entropy: 3.75
URL: ecs.office.com | Score: 10 | Entropy: 2.89629
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: self.events.data.microsoft.com | Score: 15 | Entropy: 3.73957
URL: default.exp-tas.com | Score: 10 | Entropy: 3.82687
URL: default.exp-tas.com | Score: 10 | Entropy: 3.82687
URL: default.exp-tas.com | Score: 10 | Entropy: 3.82687
URL: default.exp-tas.com | Score: 10 | Entropy: 3.82687
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: clientconfig.akamai.steamstatic.com | Score: 35 | Entropy: 3.61159
URL: autoupdate.opera.com | Score: 10 | Entropy: 3.34644
URL: autoupdate.opera.com | Score: 10 | Entropy: 3.34644
URL: speeddials.opera.com | Score: 0 | Entropy: 3.48418
URL: merchandise.opera-api2.com | Score: 5 | Entropy: 3.79622
URL: ab-merchandise.opera-api.com | Score: 5 | Entropy: 3.78039
URL: my.microsoftpersonalcontent.com | Score: 25 | Entropy: 3.70809
URL: ecs.office.com | Score: 10 | Entropy: 2.89629
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: ecs.office.com | Score: 10 | Entropy: 2.89629
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: nexus-websocket-a.intercom.io | Score: 25 | Entropy: 3.9354
URL: alive.github.com | Score: 10 | Entropy: 3.75
URL: settings-win.data.microsoft.com | Score: 38 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 38 | Entropy: 3.82453
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: ctldl.windowsupdate.com | Score: 32 | Entropy: 3.79509
URL: ctldl.windowsupdate.com | Score: 32 | Entropy: 3.79509
URL: ab-merchandise.opera-api.com | Score: 5 | Entropy: 3.78039
URL: self.events.data.microsoft.com | Score: 15 | Entropy: 3.73957
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: ab-merchandise.opera-api.com | Score: 5 | Entropy: 3.78039
URL: storeedgefd.dsx.mp.microsoft.com | Score: 58 | Entropy: 3.65564
URL: sfdataservice.microsoft.com | Score: 20 | Entropy: 3.63397
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: icert.com | Score: 0 | Entropy: 2.9477
URL: storeedgefd.dsx.mp.microsoft.com | Score: 58 | Entropy: 3.65564
URL: sfdataservice.microsoft.com | Score: 20 | Entropy: 3.63397
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: icert.com | Score: 0 | Entropy: 2.9477
URL: storeedgefd.dsx.mp.microsoft.com | Score: 58 | Entropy: 3.65564
URL: sfdataservice.microsoft.com | Score: 20 | Entropy: 3.63397
URL: kamaistaging.dsx.mp.microsoft.com | Score: 33 | Entropy: 3.80138
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: icert.com | Score: 0 | Entropy: 2.9477
URL: saupdates.dell.com | Score: 10 | Entropy: 3.50326
URL: dellupdater.dell.com | Score: 10 | Entropy: 3.34644
URL: storeedgefd.dsx.mp.microsoft.com | Score: 58 | Entropy: 3.65564
URL: sfdataservice.microsoft.com | Score: 20 | Entropy: 3.63397
URL: kamaistaging.dsx.mp.microsoft.com | Score: 33 | Entropy: 3.80138
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: icert.com | Score: 0 | Entropy: 2.9477
URL: dellupdater.dell.com | Score: 10 | Entropy: 3.34644
URL: downloads.dell.com | Score: 13 | Entropy: 3.26633
URL: q.tv | Score: 0 | Entropy: 2
URL: l.tv | Score: 0 | Entropy: 2
URL: api.github.com | Score: 15 | Entropy: 3.52164
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: proxy.individual.githubcopilot.com | Score: 45 | Entropy: 4.01792
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: api.individual.githubcopilot.com | Score: 25 | Entropy: 3.78064
URL: api.github.com | Score: 15 | Entropy: 3.52164
URL: westus-0.in.applicationinsights.azure.com | Score: 5 | Entropy: 4.09233
URL: westus-0.in.applicationinsights.azure.com | Score: 5 | Entropy: 4.09233
URL: saservices.dell.com | Score: 10 | Entropy: 3.43162
URL: login.live.com | Score: 23 | Entropy: 3.23593
URL: login.live.com | Score: 23 | Entropy: 3.23593
URL: fd.api.iris.microsoft.com | Score: 20 | Entropy: 3.41366
URL: arc.msn.com | Score: 0 | Entropy: 2.91398
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: www.digicert.com | Score: 0 | Entropy: 3.32782
URL: oneocsp.microsoft.com | Score: 15 | Entropy: 3.32734
URL: oneocsp.microsoft.com | Score: 15 | Entropy: 3.32734
URL: oneocsp.microsoft.com | Score: 15 | Entropy: 3.32734
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: storage.live.com | Score: 25 | Entropy: 3.625
URL: -onedriveclucprodbn20043.blob.core.windows.net | Score: 64 | Entropy: 4.16206
URL: storeedgefd.dsx.mp.microsoft.com | Score: 58 | Entropy: 3.65564
URL: sfdataservice.microsoft.com | Score: 20 | Entropy: 3.63397
URL: kamaistaging.dsx.mp.microsoft.com | Score: 33 | Entropy: 3.80138
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: icert.com | Score: 0 | Entropy: 2.9477
URL: wdcp.microsoft.com | Score: 15 | Entropy: 3.41938
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: config.edge.skype.com | Score: 27 | Entropy: 3.65376
URL: config.edge.skype.com | Score: 27 | Entropy: 3.65376
URL: sadownload.mcafee.com | Score: 8 | Entropy: 3.46328
URL: windows.msn.com | Score: 27 | Entropy: 3.10689
URL: www.msn.com | Score: 0 | Entropy: 2.66353
URL: storeedgefd.dsx.mp.microsoft.com | Score: 58 | Entropy: 3.65564
URL: sfdataservice.microsoft.com | Score: 20 | Entropy: 3.63397
URL: kamaistaging.dsx.mp.microsoft.com | Score: 33 | Entropy: 3.80138
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: icert.com | Score: 0 | Entropy: 2.9477
URL: x1.c.lencr.org | Score: 15 | Entropy: 3.18201
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: self.events.data.microsoft.com | Score: 15 | Entropy: 3.73957
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: default.exp-tas.com | Score: 10 | Entropy: 3.82687
URL: default.exp-tas.com | Score: 10 | Entropy: 3.82687
URL: default.exp-tas.com | Score: 10 | Entropy: 3.82687
URL: default.exp-tas.com | Score: 10 | Entropy: 3.82687
URL: default.exp-tas.com | Score: 10 | Entropy: 3.82687
URL: default.exp-tas.com | Score: 10 | Entropy: 3.82687
URL: default.exp-tas.com | Score: 10 | Entropy: 3.82687
URL: default.exp-tas.com | Score: 10 | Entropy: 3.82687
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: westus-0.in.applicationinsights.azure.com | Score: 5 | Entropy: 4.09233
URL: westus-0.in.applicationinsights.azure.com | Score: 5 | Entropy: 4.09233
URL: update.code.visualstudio.com | Score: 5 | Entropy: 3.69951
URL: update.code.visualstudio.com | Score: 5 | Entropy: 3.69951
URL: csgdtm-svc-agent.dell.com | Score: 10 | Entropy: 3.73366
URL: co-merchandise.opera-api.com | Score: 5 | Entropy: 3.69951
URL: merchandise.opera-api.com | Score: 5 | Entropy: 3.70347
URL: merchandise.opera-api.com | Score: 5 | Entropy: 3.70347
URL: merchandise.opera-api.com | Score: 5 | Entropy: 3.70347
URL: speeddials.opera.com | Score: 0 | Entropy: 3.48418
URL: merchandise.opera-api2.com | Score: 5 | Entropy: 3.79622
URL: ab-merchandise.opera-api.com | Score: 5 | Entropy: 3.78039
URL: alive.github.com | Score: 10 | Entropy: 3.75
URL: github.com | Score: 10 | Entropy: 3.32193
URL: alive.github.com | Score: 10 | Entropy: 3.75
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: api.github.com | Score: 15 | Entropy: 3.52164
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: csgdtm-svc-agent.dell.com | Score: 10 | Entropy: 3.73366
URL: features.opera-api2.com | Score: 5 | Entropy: 3.76227
URL: settings-win.data.microsoft.com | Score: 38 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 38 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 38 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 38 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 38 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 38 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 38 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 38 | Entropy: 3.82453
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: assets.msn.com | Score: 0 | Entropy: 2.95021
URL: windows.msn.com | Score: 27 | Entropy: 3.10689
URL: www.msn.com | Score: 0 | Entropy: 2.66353
URL: api.individual.githubcopilot.com | Score: 25 | Entropy: 3.78064
URL: fe2cr.update.microsoft.com | Score: 20 | Entropy: 3.76718
URL: fe2cr.update.microsoft.com | Score: 20 | Entropy: 3.76718
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 40 | Entropy: 3.67141
URL: tas02.cws.update.microsoft.com | Score: 20 | Entropy: 3.87291
URL: tas02.cws.update.microsoft.com | Score: 20 | Entropy: 3.87291
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: composer.opera-api.com | Score: 5 | Entropy: 3.33421
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: fe2cr.update.microsoft.com | Score: 20 | Entropy: 3.76718
URL: fe2cr.update.microsoft.com | Score: 20 | Entropy: 3.76718
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: tas02.cws.update.microsoft.com | Score: 20 | Entropy: 3.87291
URL: tas02.cws.update.microsoft.com | Score: 20 | Entropy: 3.87291
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: ctldl.windowsupdate.com | Score: 32 | Entropy: 3.79509
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: mobile.events.data.microsoft.com | Score: 20 | Entropy: 3.80423
URL: fe2cr.update.microsoft.com | Score: 20 | Entropy: 3.76718
URL: fe2cr.update.microsoft.com | Score: 20 | Entropy: 3.76718
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: tas02.cws.update.microsoft.com | Score: 20 | Entropy: 3.87291
URL: tas02.cws.update.microsoft.com | Score: 20 | Entropy: 3.87291
URL: www.microsoft.com | Score: 15 | Entropy: 3.17512
URL: ab-merchandise.opera-api.com | Score: 5 | Entropy: 3.78039
URL: weather.opera-api2.com | Score: 5 | Entropy: 3.66353
URL: speeddials.opera.com | Score: 0 | Entropy: 3.48418
URL: speeddials.opera.com | Score: 0 | Entropy: 3.48418
URL: cashback-api-production.operacdn.com | Score: 47 | Entropy: 3.93758
URL: suggestions.opera-api2.com | Score: 10 | Entropy: 3.87314
URL: suggestions.opera-api2.com | Score: 10 | Entropy: 3.87314
URL: suggestions.opera-api2.com | Score: 10 | Entropy: 3.87314
URL: suggestions.opera-api2.com | Score: 10 | Entropy: 3.87314
URL: suggestions.opera-api2.com | Score: 10 | Entropy: 3.87314
URL: suggestions.opera-api2.com | Score: 10 | Entropy: 3.87314
URL: suggestions.opera-api2.com | Score: 10 | Entropy: 3.87314
URL: suggestions.opera-api2.com | Score: 10 | Entropy: 3.87314
URL: suggestions.opera-api2.com | Score: 10 | Entropy: 3.87314
URL: suggestions.opera-api2.com | Score: 10 | Entropy: 3.87314
URL: suggestions.opera-api2.com | Score: 10 | Entropy: 3.87314
URL: suggestions.opera-api2.com | Score: 10 | Entropy: 3.87314
URL: suggestions.opera-api2.com | Score: 10 | Entropy: 3.87314
URL: sitecheck.opera.com | Score: 16 | Entropy: 3.53689
URL: suggestions.opera-api2.com | Score: 10 | Entropy: 3.87314
URL: af.opera.com | Score: 0 | Entropy: 3.08496
URL: self.events.data.microsoft.com | Score: 15 | Entropy: 3.73957
URL: settings-win.data.microsoft.com | Score: 38 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 38 | Entropy: 3.82453
URL: crl.microsoft.com | Score: 15 | Entropy: 3.17512
URL: suggestions.opera-api2.com | Score: 10 | Entropy: 3.87314
URL: suggestions.opera-api2.com | Score: 10 | Entropy: 3.87314
URL: suggestions.opera-api2.com | Score: 10 | Entropy: 3.87314
URL: cloudflare-ech.com | Score: 5 | Entropy: 3.57243
URL: speeddials.opera.com | Score: 0 | Entropy: 3.48418
URL: api.fontshare.com | Score: 17 | Entropy: 3.73452
URL: .fontshare.com | Score: 12 | Entropy: 3.52164
URL: ocsp.rootg2.amazontrust.com | Score: 30 | Entropy: 3.60232
URL: af.opera.com | Score: 0 | Entropy: 3.08496
URL: cdn.fontshare.com | Score: 12 | Entropy: 3.61687
URL: cdn.fontshare.com | Score: 12 | Entropy: 3.61687
URL: cdn.fontshare.com | Score: 12 | Entropy: 3.61687
URL: cloudflare-ech.com | Score: 5 | Entropy: 3.57243
URL: cloudflare-ech.com | Score: 5 | Entropy: 3.57243
URL: cloudflare-ech.com | Score: 5 | Entropy: 3.57243
URL: cloudflare-ech.com | Score: 5 | Entropy: 3.57243
URL: cloudflare-ech.com | Score: 5 | Entropy: 3.57243
URL: cloudflare-ech.com | Score: 5 | Entropy: 3.57243
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
URL: main.vscode-cdn.net | Score: 5 | Entropy: 3.57662
